USERDB,INFORMATION_SCHEMA,COLUMNS,NUMERIC_PRECISION,11,,YES,4,10,10,10,10,0,Unicode,OFF,INTEGER,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,COLUMNS,NUMERIC_PRECISION_RADIX,12,,YES,4,10,10,10,10,0,Unicode,OFF,INTEGER,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,COLUMNS,NUMERIC_SCALE,13,,YES,4,10,10,10,10,0,Unicode,OFF,INTEGER,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,COLUMNS,CHARACTER_SET_NAME,14,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,COLUMNS,COLLATION_NAME,15,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,COLUMNS,TYPE_NAME,16,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,COLUMNS,NULLABLE,17,,YES,4,10,10,10,10,0,Unicode,OFF,INTEGER,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,COLUMNS,IS_COMPUTED,18,,YES,16,1,1,1,10,0,Unicode,OFF,BOOLEAN,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,COLUMNS,SELECTIVITY,19,,YES,4,10,10,10,10,0,Unicode,OFF,INTEGER,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,COLUMNS,CHECK_CONSTRAINT,20,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,COLUMNS,SEQUENCE_NAME,21,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,COLUMNS,REMARKS,22,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,COLUMNS,SOURCE_DATA_TYPE,23,,YES,5,5,5,5,10,0,Unicode,OFF,SMALLINT,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,LOCKS,TABLE_SCHEMA,1,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,LOCKS,TABLE_NAME,2,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,LOCKS,SESSION_ID,3,,YES,4,10,10,10,10,0,Unicode,OFF,INTEGER,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,LOCKS,LOCK_TYPE,4,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,DOMAINS,DOMAIN_CATALOG,1,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,DOMAINS,DOMAIN_SCHEMA,2,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,DOMAINS,DOMAIN_NAME,3,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,DOMAINS,COLUMN_DEFAULT,4,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,DOMAINS,IS_NULLABLE,5,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,DOMAINS,DATA_TYPE,6,,YES,4,10,10,10,10,0,Unicode,OFF,INTEGER,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,DOMAINS,PRECISION,7,,YES,4,10,10,10,10,0,Unicode,OFF,INTEGER,1,false,50,"",,"",
